comp_id,CHEMBL286,smiles
CHEMBL262208,1,CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1cn(C=O)c2ccccc12)C(N)=O)C(C)C
CHEMBL3763489,0,Nc1nc2cc(-c3ccc(CCCCc4ccccc4)cc3)ccc2c(=O)n1C[C@@H]1CC[C@H](c2ccccc2)O1
CHEMBL405269,1,COC(=O)C(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)N1C(=O)CC[C@@H](NC(=O)OCc2ccccc2)C(=O)N[C@H](Cc2ccccc2)C1=O)C(=O)OC
CHEMBL383181,1,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@H]2COc2ccc3c(c2)N(CCO)CCC3)cc1
CHEMBL3318939,1,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc(OCCCOC)c(C(C)C)cc2F)C2CC2)C1.Cl
CHEMBL3919475,0,C[C@@]1(c2cc(Nc3cccc4cc(OC(F)F)cnc34)ccc2F)COCC(N)=N1
CHEMBL116826,0,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)NC(CC[S+](C)[O-])[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C
CHEMBL23920,1,C/N=C(\S)NCCCCC(NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12)C(=O)NC(CC(C)C)[C@@H](O)C(F)(F)C(=O)N1CCOC(CCN)C1
CHEMBL30495,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cn1ccnc1)NC(=O)[C@@H]1[C@@H](S(=O)(=O)C(C)C)[C@H]1c1ccccc1
CHEMBL447104,1,CC(=O)N1C[C@H]2N[C@H](CC(c3ccc(OCCOc4ccccc4)cc3)=C2C(=O)N(Cc2cccc(Cl)c2Cl)C2CC2)C1
CHEMBL235753,0,Cn1c(N)nc(CCc2cccc(-c3cccnc3)c2)cc1=O
CHEMBL1762687,0,CC(=O)Oc1cc(-c2ccccc2)c(OC(C)=O)c(-c2ccccc2)c1
CHEMBL417905,1,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCN1CCOCC1)C(C)C
CHEMBL300036,1,CCOC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCS(=O)(=O)C(C)C
CHEMBL3688799,0,NC1=N[C@@](c2cc(NC[C@H]3C[C@H]3c3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1
CHEMBL3144121,1,CC(C)COC[C@@H](O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL4083180,1,CCc1nc(N)cc(C)c1-c1cc(F)c(F)c2c(C)c(CCOC)[nH]c12
CHEMBL2387555,1,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)Nc1ccc(F)c(F)c1.O=C(O)/C=C/C(=O)O
CHEMBL320685,1,CCOC(=O)CSC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL3703217,0,NC1=NC2(CO1)c1cc(Br)ccc1OC(C1CC1)C21COC1
CHEMBL4108120,1,COCCCOc1cc2c(cc1Br)CC[C@H]2N(C(=O)[C@H]1CNCCO1)C1CC1
CHEMBL1824960,1,Cc1cnc2c(C(=O)N3CCNCC3)c(Oc3cc(F)ccc3C)n(-c3ccccc3)c2c1
CHEMBL303699,1,CN(C)CCNC(=O)Cn1nnnc1SC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL1164644,0,NC(=O)c1ccc[n+](CC(=O)Nc2cccc(NC(=O)c3ccccc3)c2)c1.[Cl-]
CHEMBL1269752,1,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCc3cc(-c4c(F)ccc(F)c4Cl)no3)cc2)C2CC2)c(Cl)cn1
CHEMBL1096682,0,C[C@@H](NC(=O)c1cc(-c2nnc([C@](C)(N)Cc3ccccc3)s2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
CHEMBL591813,1,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@](O)(CCCNS(N)(=O)=O)c2cccc(Cl)c2)C1
CHEMBL94677,1,N[C@H]1CC[C@@H](S(=O)(=O)C[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CCc2ccccn2)CC1
CHEMBL1790741,0,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@H](C)O
CHEMBL420417,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1csc(N)n1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL3683864,0,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1
CHEMBL3142763,1,COC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1ccccc1
CHEMBL1821809,0,CN(C(=O)CCc1cc2ccccc2nc1N)C1CCCCC1
CHEMBL1270835,1,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(C#CCCCF)c2)N=C1N
CHEMBL4100140,0,CN(C)Cc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F
CHEMBL330093,1,CC(C)OC(=O)C(O)[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](CC(=O)N1CCOCC1)Cc1cccc2ccccc12
CHEMBL54322,1,CC[C@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)C(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(N)=O
CHEMBL168714,1,CC(C)C[C@H](NC(=O)CC(O)[C@H](CC(C)C)NC(=O)C/C=C/[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccc1
CHEMBL3973683,1,CCN(C(=O)c1cnc(C(C)(C)C)nc1NCc1ccco1)C1CCCNC1.Cl.Cl
CHEMBL3142808,1,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)OC
CHEMBL112091,1,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)CSC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cnc(C)nc1N
CHEMBL566969,0,NC1=NC(c2cccc(-c3cccnc3F)c2)(c2ccc3c(c2)OC(F)(F)O3)C2=NCCCN12
CHEMBL67542,1,Cn1nnnc1SC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL3400455,1,CCN(Cc1ccccc1)C(=O)N[C@@H]1CNC[C@H]1CN(C(=O)c1ccc(OC)c(OCCCOC)c1)C(C)C
CHEMBL53024,0,CC(C)C[C@H](NC(=O)C(O)c1cccc2ccccc12)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C
CHEMBL241458,1,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC(F)(F)F)C(=O)C(C)(c1cc(F)cc(F)c1)O2
CHEMBL2017112,1,CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(OCC(O)CO)c2ccc(F)c(F)c2)c1Br
CHEMBL297429,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)C(Cc1ccccc1)Cc1ccccc1
CHEMBL1164239,0,CCSc1scc(CC)c1C1C(C(=O)Nc2ccc(Br)cn2)=C(C)NC2=C1C(=O)CC(C)(C)C2
CHEMBL22907,1,CCC(C)CNC(=O)C[C@H](O)C(CC(C)C)NC(=O)C(C/C=C\CNC(C)=O)NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12
CHEMBL4112718,1,COCCCOc1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc(F)c1OC
CHEMBL196416,1,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCO)CCC3)cc1
CHEMBL260289,0,Cc1ccc(-c2ccn[nH]2)cn1
CHEMBL230261,1,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC(=O)OC)CCC2
CHEMBL1163658,0,Oc1c(I)cc(I)cc1/C=N/Nc1nc(NCc2ccccc2)nc(N2CCOCC2)n1
CHEMBL1163426,0,CCCC1C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNc2cccc(OC)c2)=CN(CC(=O)OC(C)C)C=C1C(=O)OC(C)(C)C
CHEMBL66,0,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
CHEMBL2419045,1,Cc1ccc(F)cc1N1CC(C)(C)N([C@H]2CNC[C@@H](C(=O)N[C@H](CC(C)C)c3ccc(F)cn3)C2)CC1=O.O=C(O)/C=C/C(=O)O
CHEMBL1923116,1,Cc1cccc(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1C
CHEMBL285970,1,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CC1CS(=O)(=O)c2ccccc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCN(C)C
CHEMBL4106517,1,COCCCOc1cc(C(C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc(Cl)c1OC
CHEMBL1910304,1,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)C2CC2)c2c(F)ccc(CS(C)(=O)=O)c21
CHEMBL3404005,1,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OC(=O)N(C)Cc2ccccc2N2CCCC2)C(C)C)ccc1OC
CHEMBL3633113,1,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)CC2CCCCC2)C(C)C)C(C)C)ccc1OC.Cl
CHEMBL537888,1,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCNC(C)=O)C(C)C)ccc1OC.Cl
CHEMBL99813,1,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC(=O)OCc1ccccc1)C(C)C
CHEMBL3414700,0,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C(F)F)C[C@H]2CS1
CHEMBL22795,1,CCC(C)CNC(=O)C[C@H](O)C(CC(C)C)NC(=O)C(CCCn1cccc1)NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12
CHEMBL2111811,1,C=C(C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cn1ccnn1)C(=O)NCC(C)C
CHEMBL2381580,0,CSc1cccc(-c2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)c1
CHEMBL1092475,0,CN1C(=O)C(c2ccncc2)(c2cccc(-c3cccc(C#N)c3)c2)N=C1N
CHEMBL2177322,0,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cccc(C)c3)ccc1O2
CHEMBL3142220,1,CC(C)S(=O)(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CC(C)(C)C
CHEMBL258277,0,COc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](C)C(=O)NC2CCCCC2)cc(N2CCCC2=O)c1
CHEMBL2371819,0,CC(C)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(N)=O
CHEMBL260174,0,CCCCN1C[C@@H](C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(N(C)C)c2)NC1=O
CHEMBL2381678,0,COc1cncc(-c2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)n1
CHEMBL230262,1,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCC(=O)OC)CCC2
CHEMBL31621,1,COC(=O)[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1
CHEMBL314899,1,CCC(C)CN[C@@H]1CCC(=O)N([C@@H](CCCCN)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCCC(C)C)C(=O)[C@@H](Cc2ccccc2)NC1=O
CHEMBL3144146,1,CC(C)C[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)OC(C)(C)C)[C@H](O)CSC1CCCCC1
CHEMBL110553,1,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)CCNC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1)C(=O)NCc1cnc(C)nc1N
CHEMBL3976114,0,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(Cl)nc(F)c2O3)cn1
CHEMBL1782318,0,Cc1ccc(NC(=O)Cc2nnc(SCC(=O)Nc3nc(-c4ccccc4)cs3)n2C)cc1
CHEMBL53919,0,CC(C)CC(NC(=O)Cc1cccc2ccccc12)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C
CHEMBL328238,1,CCCCNS(=O)(=O)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)CS(=O)(=O)C(C)(C)C
CHEMBL412209,1,CC[C@H](C)[C@H](NC(=O)CC(O)C(CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCCN1)C(=O)NC(=O)[C@@H](N)Cc1ccccc1
CHEMBL1941011,0,O=C(Cn1c(-c2ccccn2)nc2ccccc21)c1ccc(F)cc1F
CHEMBL397162,0,CC1(c2ccc(Cl)c(Cl)c2)CC(=O)NC(N)=N1
CHEMBL1083498,0,C[C@@H](NC(=O)c1cc(OCCC(N)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
CHEMBL2204331,0,CC[C@H](C)[C@H](NC(=O)[C@@H](NC[C@@H]1COCCCCCN(C(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)[C@@H](C)C(=O)N1)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)OC
CHEMBL557977,1,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C)C(=O)NCCc2ccccn2)C(C)C)ccc1OC.Cl
CHEMBL1257701,1,COCCCc1ccccc1-c1ccc(C(CN)Cc2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)c(C)c1
CHEMBL3952919,0,COC(C)(C)C1CCCCN1C(=O)[C@@H]1CNC[C@@]12CCCc1ccccc12
CHEMBL1796067,1,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2ncccc2c1
CHEMBL3144232,1,O=C(O)C(F)(F)F.O=C1CCC[C@H](CN2CCOCC2)OC(=O)[C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2)CO1
CHEMBL393109,1,CCOCCCN1C(=O)C(C)(c2cc(F)cc(F)c2)Oc2ccc(-c3c(N)nc(N)nc3CC)cc21
CHEMBL281985,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H]1[C@@H](c2ccccc2)[C@H]1S(=O)(=O)c1ccccc1
CHEMBL3983401,1,COCCCn1cc(Cl)c2cnc([C@H](C)N(C(=O)[C@H]3CNCCO3)C3CC3)cc21
CHEMBL1923129,1,COCCCc1cc(CCCCNS(C)(=O)=O)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1
CHEMBL354179,1,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)N1Cc2nccn2C1=O)C(=O)N[C@@H](CC1CCCCC1)C(O)C(=O)OC(C)C
CHEMBL254068,0,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2ccccc2)cc(N2CCCCS2(=O)=O)c1
CHEMBL566414,0,CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)CCO3)N=C1N
CHEMBL99651,1,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCN)C(C)C
CHEMBL1824930,1,Cc1c(F)cccc1Oc1c(C(=O)N2CCNCC2)c2ncccc2n1-c1ccccc1
CHEMBL1546,0,CC(N)Cc1ccc(O)cc1
CHEMBL3144108,1,CC(C)C[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)COC(C)C
CHEMBL1257349,1,Cc1cc(Cl)c(OCCOc2ccc(CC(CN)c3ccc(-c4ccccc4Cl)cc3F)cc2)c(Cl)c1
CHEMBL1821803,0,Cc1ccccc1-c1ccc2nc(N)ccc2c1
CHEMBL406089,0,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C
CHEMBL1164493,0,CC(=O)C1=C(C)N(CC(=O)OC(C)C)C(C)=C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)C1C
CHEMBL519687,1,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2cccc(F)c2F)C1
CHEMBL1215295,0,CC(C)CC(NC(=O)c1ccc(-c2cccc(O)c2)s1)C(N)=O
CHEMBL1276429,1,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)C[C@@H](CNC(=O)c1cn(CC)c2ccccc12)C(C)C
CHEMBL419531,1,CC[C@H](C)[C@H](NC(=O)CC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cn(C=O)c2ccccc12)NC(C)=O)C(N)=O
CHEMBL3403995,1,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OC(=O)NCc2ccccc2)C(C)C)ccc1OC
CHEMBL3975091,0,NC1=N[C@](CF)(c2cc(Nc3ncnc4cc(Cl)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1
CHEMBL4109479,1,COCCCn1nc(C)c2c(F)cc([C@@H](C)N(C(=O)[C@H]3CNCCO3)C3CC3)cc21
CHEMBL3142172,1,CC[C@H](C)[C@H](NC(=O)C(F)(F)[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC1N=CC=N1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccn1
CHEMBL342596,0,COP(=O)(O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)C1CCCC1
CHEMBL239527,1,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)[C@H](C)O2
CHEMBL148073,1,CCCC[C@H](OP(=O)(O)CCCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccccn1
CHEMBL2028991,1,CC(C)CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
CHEMBL356494,1,CCC[C@@H](OP(=O)(CCCc1ccccc1)OCC)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C
CHEMBL4108157,1,COc1cccc2c1CC(N(C(=O)[C@H]1CNCCO1)C1CC1)CC2
CHEMBL466782,0,COc1ccc(C(Cc2ccccc2)c2csc(N)n2)cc1
CHEMBL435737,0,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)[C@@H](O)C(=O)NCCCC(=O)O
CHEMBL4126136,1,CCCCCNc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1
CHEMBL2023123,1,CNC[C@@H](NC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1)[C@@H](O)C1CCCCC1
CHEMBL31479,0,COc1ccc(CO[C@H]2CNCC[C@@H]2c2ccc(Cl)cc2)cc1
CHEMBL268104,1,CC[C@H](C)[C@H](NC(=O)[C@@H](NCC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)OC[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(=O)NCc1ccccn1
CHEMBL3703222,0,NC1=NC2(CO1)c1cc(Br)ccc1OCC21CC1
CHEMBL1412710,0,CC(C)=CCC/C(C)=C/COc1c2occc2cc2ccc(=O)oc12
CHEMBL1270431,0,Cc1cc([C@]2(c3ccccc3)N=C(N)N(C)C2=O)ccc1OC(F)F
CHEMBL3400446,1,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)OC(C)C)C(C)C)ccc1OC
CHEMBL545630,0,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CC(O)CC(N)CC(C)C)C(C)C.Cl
CHEMBL1824359,0,CN1C(=O)C(c2ccsc2)(c2cccc(-c3cnccn3)c2)N=C1N
CHEMBL3693245,0,CC#Cc1cncc(-c2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c1
CHEMBL3937141,0,CC[C@]1(C)CCC2=C1CC[C@H]1[C@H]2C[C@@H](Cl)C2=C[C@@H](O)[C@@H]3C[C@@]21C(=O)O3
CHEMBL244347,1,CN(C(=O)CC[C@@H](C1CCCCC1)N1Cc2cc(Oc3ccccc3)ccc2N=C1N)C1CCCCC1
CHEMBL3414707,0,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1
CHEMBL4108140,1,COCCCOc1cc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)ccc1OC(C)C
CHEMBL1257824,1,COCCOc1ccccc1-c1ccc(C(CN)Cc2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)c(C)c1
CHEMBL3318940,1,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc3c(cc2F)OC(C)(C)C(=O)N3CCCOC)C2CC2)C1.Cl
CHEMBL1818050,1,COCCCC[C@@](O)(c1ccccc1-c1ccccc1)[C@@H]1CCCN(C(=O)[C@@H]2C[C@H](O)[C@H](N)C2)C1
CHEMBL90306,0,CCCCNC(=O)C(C)C[C@H](O)[C@@H](N)CC(Cc1ccc(C(C)(C)C)cc1)c1ccccc1
CHEMBL3144415,1,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
CHEMBL3142223,1,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@H](O)CSC1CCCCC1
CHEMBL3403993,1,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OCc2ccc3ccccc3c2)C(C)C)ccc1OC
CHEMBL419942,0,CCCC[C@@H](C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCN(C)C)C(C)C)N1CCN(C(=O)N2CCN(C)CC2)[C@H](Cc2ccccc2)C1=O
CHEMBL3142335,1,COC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL1760730,0,CC(C)c1cccc(CN[C@H]2COC[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1
CHEMBL451603,1,COc1cccc(CN(C(=O)C2=C(c3ccc(CN(C)Cc4c(F)ccc(F)c4Cl)cc3)CC3CNCC2N3)C2CC2)c1C
